iso3,country,year,region,income_group,under_5_mortality,population_total,population_rural_pct,population_urban_pct,gdp_per_capita_ppp
TUN,Tunisia,2009,Middle East & North Africa,Lower-middle income,15.4,10384400,32.58,67.42,10657.49121
TUN,Tunisia,2010,Middle East & North Africa,Lower-middle income,14.7,10482400,32.264,67.736,10935.83594
TUN,Tunisia,2011,Middle East & North Africa,Lower-middle income,14.0,10574400,31.948,68.052,10657.49121
TUN,Tunisia,2012,Middle East & North Africa,Lower-middle income,13.4,10670400,31.634,68.366,10935.83594
TUN,Tunisia,2013,Middle East & North Africa,Lower-middle income,12.8,10770400,31.321,68.679,11210.05371
TUN,Tunisia,2014,Middle East & North Africa,Lower-middle income,12.3,10874400,31.009,68.991,11441.74414
TUN,Tunisia,2015,Middle East & North Africa,Lower-middle income,11.8,10982400,30.698,69.302,11441.74414
TUN,Tunisia,2016,Middle East & North Africa,Lower-middle income,11.4,11094400,30.389,69.611,11441.74414
TUN,Tunisia,2017,Middle East & North Africa,Lower-middle income,11.0,11210400,30.08,69.92,11565.48535
TUN,Tunisia,2018,Middle East & North Africa,Lower-middle income,10.6,11330400,29.773,70.227,11821.5791
TUN,Tunisia,2019,Middle East & North Africa,Lower-middle income,10.3,11454400,29.467,70.533,11821.5791
TUN,Tunisia,2020,Middle East & North Africa,Lower-middle income,10.0,11582400,29.162,70.838,10874.96094
TUN,Tunisia,2021,Middle East & North Africa,Lower-middle income,9.7,11714400,28.858,71.142,11210.05371
TUN,Tunisia,2022,Middle East & North Africa,Lower-middle income,,11850400,28.555,71.445,11441.74414
TUR,Turkey,2000,Europe & Central Asia,Upper-middle income,35.8,63240296,34.824,65.176,14349.33789
TUR,Turkey,2001,Europe & Central Asia,Upper-middle income,33.0,64104276,34.502,65.498,13247.86914
TUR,Turkey,2002,Europe & Central Asia,Upper-middle income,30.3,64953535,34.181,65.819,14138.3584
TUR,Turkey,2003,Europe & Central Asia,Upper-middle income,27.8,65787682,33.861,66.139,14828.69434
TUR,Turkey,2004,Europe & Central Asia,Upper-middle income,25.4,66606869,33.542,66.458,16223.51367
TUR,Turkey,2005,Europe & Central Asia,Upper-middle income,23.3,67411603,33.224,66.776,17585.53906
TUR,Turkey,2006,Europe & Central Asia,Upper-middle income,21.3,68199742,32.907,67.093,18731.84766
TUR,Turkey,2007,Europe & Central Asia,Upper-middle income,19.5,68972173,32.591,67.409,19572.29688
TUR,Turkey,2008,Europe & Central Asia,Upper-middle income,17.9,69729841,32.276,67.724,19572.29688
TUR,Turkey,2009,Europe & Central Asia,Upper-middle income,16.4,70476404,31.962,68.038,18521.49219
TUR,Turkey,2010,Europe & Central Asia,Upper-middle income,15.1,71216521,31.649,68.351,19983.82422
TUR,Turkey,2011,Europe & Central Asia,Upper-middle income,13.9,71954714,31.337,68.663,22128.79688
TUR,Turkey,2012,Europe & Central Asia,Upper-middle income,12.8,72695427,31.026,68.974,22709.68164
TUR,Turkey,2013,Europe & Central Asia,Upper-middle income,11.8,73443152,30.716,69.284,23714.71094
TUR,Turkey,2014,Europe & Central Asia,Upper-middle income,10.9,74197361,30.407,69.593,24847.57031
TUR,Turkey,2015,Europe & Central Asia,Upper-middle income,10.2,74957448,30.099,69.901,26315.03906
TUR,Turkey,2016,Europe & Central Asia,Upper-middle income,9.5,75721118,29.792,70.208,26795.39844
TUR,Turkey,2017,Europe & Central Asia,Upper-middle income,8.9,76486016,29.486,70.514,28810.41406
TUR,Turkey,2018,Europe & Central Asia,Upper-middle income,8.3,77250485,29.181,70.819,29588.51172
TUR,Turkey,2019,Europe & Central Asia,Upper-middle income,7.8,78013098,28.877,71.123,29956.98828
TUR,Turkey,2020,Europe & Central Asia,Upper-middle income,7.4,78772398,28.574,71.426,30357.72656
TUR,Turkey,2021,Europe & Central Asia,Upper-middle income,6.9,79526978,28.272,71.728,33331.99609
TUR,Turkey,2022,Europe & Central Asia,Upper-middle income,,80277085,27.971,72.029,35235.13281
TKM,Turkmenistan,2000,Central Asia,Lower-middle income,80.6,4503328,54.761,45.239,5359.176758
TKM,Turkmenistan,2001,Central Asia,Lower-middle income,78.2,4557161,54.218,45.782,6128.577637
TKM,Turkmenistan,2002,Central Asia,Lower-middle income,75.8,4610815,53.675,46.325,6882.433594
TKM,Turkmenistan,2003,Central Asia,Lower-middle income,73.4,4664426,53.131,46.869,7763.486328
TKM,Turkmenistan,2004,Central Asia,Lower-middle income,71.1,4717992,52.586,47.414,8747.882813
TKM,Turkmenistan,2005,Central Asia,Lower-middle income,68.8,4771542,52.04,47.96,9720.016602
TKM,Turkmenistan,2006,Central Asia,Lower-middle income,66.6,4825023,51.493,48.507,10874.96094
TKM,Turkmenistan,2007,Central Asia,Lower-middle income,64.4,4878361,50.945,49.055,12001.07715
TKM,Turkmenistan,2008,Central Asia,Lower-middle income,62.2,4931558,50.396,49.604,13247.86914
TKM,Turkmenistan,2009,Central Asia,Lower-middle income,60.1,4984578,49.846,50.154,14138.3584
TKM,Turkmenistan,2010,Central Asia,Lower-middle income,58.1,5037389,49.295,50.705,15036.21387
TKM,Turkmenistan,2011,Central Asia,Lower-middle income,56.1,5089961,48.743,51.257,16632.97461
TKM,Turkmenistan,2012,Central Asia,Lower-middle income,54.2,5142278,48.189,51.811,18197.68164
TKM,Turkmenistan,2013,Central Asia,Lower-middle income,52.4,5194337,47.635,52.365,19868.27734
TKM,Turkmenistan,2014,Central Asia,Lower-middle income,50.6,5246142,47.079,52.921,21841.59766
TKM,Turkmenistan,2015,Central Asia,Lower-middle income,48.9,5297686,46.523,53.477,23151.04297
TKM,Turkmenistan,2016,Central Asia,Lower-middle income,47.3,5348961,45.965,54.035,24483.17578
TKM,Turkmenistan,2017,Central Asia,Lower-middle income,45.7,5399961,45.406,54.594,25872.29883
TKM,Turkmenistan,2018,Central Asia,Lower-middle income,44.2,5450671,44.847,55.153,27251.36523
TKM,Turkmenistan,2019,Central Asia,Lower-middle income,42.8,5501091,44.286,55.714,28810.41406
TKM,Turkmenistan,2020,Central Asia,Lower-middle income,41.4,5551221,43.724,56.276,30357.72656
TKM,Turkmenistan,2021,Central Asia,Lower-middle income,40.1,5601061,43.161,56.839,32395.22266
TKM,Turkmenistan,2022,Central Asia,Lower-middle income,,5650611,42.597,57.403,34243.16406
UGA,Uganda,2000,Sub-Saharan Africa,Low income,140.4,23307994,86.974,13.026,1189.784668
UGA,Uganda,2001,Sub-Saharan Africa,Low income,134.4,24036153,86.643,13.357,1226.252934
UGA,Uganda,2002,Sub-Saharan Africa,Low income,128.4,24784742,86.312,13.688,1292.030518
UGA,Uganda,2003,Sub-Saharan Africa,Low income,122.5,25553531,85.98,14.02,1324.786987
UGA,Uganda,2004,Sub-Saharan Africa,Low income,116.7,26342898,85.648,14.352,1413.835815
UGA,Uganda,2005,Sub-Saharan Africa,Low income,111.0,27153106,85.316,14.684,1484.953491
UGA,Uganda,2006,Sub-Saharan Africa,Low income,105.4,27984439,84.983,15.017,1633.992676
UGA,Uganda,2007,Sub-Saharan Africa,Low income,99.9,28837130,84.65,15.35,1746.544556
UGA,Uganda,2008,Sub-Saharan Africa,Low income,94.5,29711467,84.316,15.684,1881.814209
UGA,Uganda,2009,Sub-Saharan Africa,Low income,89.2,30607739,83.982,16.018,1986.827759
UGA,Uganda,2010,Sub-Saharan Africa,Low income,84.0,31526217,83.648,16.352,2068.265137
UGA,Uganda,2011,Sub-Saharan Africa,Low income,78.9,32467139,83.313,16.687,2123.006104
UGA,Uganda,2012,Sub-Saharan Africa,Low income,74.0,33430737,82.978,17.022,2156.402588
UGA,Uganda,2013,Sub-Saharan Africa,Low income,69.2,34417242,82.642,17.358,2207.135498
UGA,Uganda,2014,Sub-Saharan Africa,Low income,64.6,35426803,82.306,17.694,2270.366211
UGA,Uganda,2015,Sub-Saharan Africa,Low income,60.3,36459526,81.969,18.031,2308.283936
UGA,Uganda,2016,Sub-Saharan Africa,Low income,56.3,37515510,81.632,18.368,2343.345947
UGA,Uganda,2017,Sub-Saharan Africa,Low income,52.6,38594833,81.294,18.706,2362.615234
UGA,Uganda,2018,Sub-Saharan Africa,Low income,49.2,39697529,80.956,19.044,2420.244385
UGA,Uganda,2019,Sub-Saharan Africa,Low income,46.2,40823617,80.617,19.383,2484.75708
UGA,Uganda,2020,Sub-Saharan Africa,Low income,43.5,42973121,80.278,19.722,2510.23999
UGA,Uganda,2021,Sub-Saharan Africa,Low income,41.1,45145899,79.938,20.062,2587.22998
UGA,Uganda,2022,Sub-Saharan Africa,Low income,,47341772,79.598,20.402,2679.539795
UKR,Ukraine,2000,Europe & Central Asia,Lower-middle income,20.6,49396656,32.884,67.116,4995.8125
UKR,Ukraine,2001,Europe & Central Asia,Lower-middle income,19.5,48774780,32.748,67.252,5399.799805
UKR,Ukraine,2002,Europe & Central Asia,Lower-middle income,18.4,48152599,32.612,67.388,5648.133301
UKR,Ukraine,2003,Europe & Central Asia,Lower-middle income,17.4,47585573,32.477,67.523,6128.577637
UKR,Ukraine,2004,Europe & Central Asia,Lower-middle income,16.4,47090886,32.342,67.658,6813.018555
UKR,Ukraine,2005,Europe & Central Asia,Lower-middle income,15.5,46637385,32.207,67.793,7057.279785
UKR,Ukraine,2006,Europe & Central Asia,Lower-middle income,14.6,46258203,32.073,67.927,7508.834473
UKR,Ukraine,2007,Europe & Central Asia,Lower-middle income,13.7,45963289,31.939,68.061,8096.399414
UKR,Ukraine,2008,Europe & Central Asia,Lower-middle income,12.9,45763321,31.805,68.195,8270.738281
UKR,Ukraine,2009,Europe & Central Asia,Lower-middle income,12.1,45625841,31.671,68.329,7057.279785
UKR,Ukraine,2010,Europe & Central Asia,Lower-middle income,11.4,45514603,31.538,68.462,7292.384277
UKR,Ukraine,2011,Europe & Central Asia,Lower-middle income,10.7,45413340,31.405,68.595,7590.316895
UKR,Ukraine,2012,Europe & Central Asia,Lower-middle income,10.1,45319803,31.272,68.728,7650.198242
UKR,Ukraine,2013,Europe & Central Asia,Lower-middle income,9.6,45233157,31.14,68.86,7590.316895
UKR,Ukraine,2014,Europe & Central Asia,Lower-middle income,9.1,45154029,31.008,68.992,7508.834473
UKR,Ukraine,2015,Europe & Central Asia,Lower-middle income,8.7,45082006,30.876,69.124,6722.996094
UKR,Ukraine,2016,Europe & Central Asia,Lower-middle income,8.3,45014493,30.744,69.256,6882.433594
UKR,Ukraine,2017,Europe & Central Asia,Lower-middle income,8.0,44950275,30.613,69.387,7057.279785
UKR,Ukraine,2018,Europe & Central Asia,Lower-middle income,7.7,44888099,30.482,69.518,7262.384277
UKR,Ukraine,2019,Europe & Central Asia,Lower-middle income,7.4,44827827,30.351,69.649,7459.17041
UKR,Ukraine,2020,Europe & Central Asia,Lower-middle income,7.2,44769352,30.22,69.78,7160.316406
UKR,Ukraine,2021,Europe & Central Asia,Lower-middle income,7.0,44712534,30.09,69.91,7380.057129
UKR,Ukraine,2022,Europe & Central Asia,Lower-middle income,,44657100,29.96,70.04,5145.92627
ARE,United Arab Emirates,2000,Middle East & North Africa,High income,10.1,3154157,14.659,85.341,
ARE,United Arab Emirates,2001,Middle East & North Africa,High income,9.6,3343194,14.544,85.456,
ARE,United Arab Emirates,2002,Middle East & North Africa,High income,9.1,3577388,14.43,85.57,
ARE,United Arab Emirates,2003,Middle East & North Africa,High income,8.6,3859648,14.316,85.684,
ARE,United Arab Emirates,2004,Middle East & North Africa,High income,8.1,4192661,14.203,85.797,
ARE,United Arab Emirates,2005,Middle East & North Africa,High income,7.7,4579198,14.09,85.91,
ARE,United Arab Emirates,2006,Middle East & North Africa,High income,7.3,5021798,13.978,86.022,
ARE,United Arab Emirates,2007,Middle East & North Africa,High income,6.9,5523098,13.866,86.134,
ARE,United Arab Emirates,2008,Middle East & North Africa,High income,6.5,6084998,13.755,86.245,
ARE,United Arab Emirates,2009,Middle East & North Africa,High income,6.2,6708498,13.644,86.356,
ARE,United Arab Emirates,2010,Middle East & North Africa,High income,5.8,7393498,13.534,86.466,
ARE,United Arab Emirates,2011,Middle East & North Africa,High income,5.5,8139498,13.424,86.576,
ARE,United Arab Emirates,2012,Middle East & North Africa,High income,5.2,8946498,13.315,86.685,
ARE,United Arab Emirates,2013,Middle East & North Africa,High income,4.9,9814498,13.206,86.794,
ARE,United Arab Emirates,2014,Middle East & North Africa,High income,4.6,10743498,13.098,86.902,
ARE,United Arab Emirates,2015,Middle East & North Africa,High income,4.4,11731498,12.99,87.01,
ARE,United Arab Emirates,2016,Middle East & North Africa,High income,4.2,12776498,12.882,87.118,
ARE,United Arab Emirates,2017,Middle East & North Africa,High income,4.0,13876498,12.775,87.225,
ARE,United Arab Emirates,2018,Middle East & North Africa,High income,3.8,15029498,12.668,87.332,
ARE,United Arab Emirates,2019,Middle East & North Africa,High income,3.6,16233498,12.562,87.438,
ARE,United Arab Emirates,2020,Middle East & North Africa,High income,3.4,17486498,12.456,87.544,
ARE,United Arab Emirates,2021,Middle East & North Africa,High income,3.2,18786498,12.35,87.65,
ARE,United Arab Emirates,2022,Middle East & North Africa,High income,,20130498,12.245,87.755,
GBR,United Kingdom,2000,Europe & Central Asia,High income,6.4,58892514,10.612,89.388,34243.16406
GBR,United Kingdom,2001,Europe & Central Asia,High income,6.2,59124449,10.493,89.507,35235.13281
GBR,United Kingdom,2002,Europe & Central Asia,High income,6.0,59372171,10.374,89.626,35930.78125
GBR,United Kingdom,2003,Europe & Central Asia,High income,5.8,59648939,10.256,89.744,36852.41406
GBR,United Kingdom,2004,Europe & Central Asia,High income,5.6,59972323,10.138,89.862,37715.54688
GBR,United Kingdom,2005,Europe & Central Asia,High income,5.4,60359858,10.021,89.979,38521.48828
GBR,United Kingdom,2006,Europe & Central Asia,High income,5.3,60815124,9.904,90.096,39223.99609
GBR,United Kingdom,2007,Europe & Central Asia,High income,5.1,61322463,9.788,90.212,40252.01563
GBR,United Kingdom,2008,Europe & Central Asia,High income,5.0,61869811,9.672,90.328,39958.95313
GBR,United Kingdom,2009,Europe & Central Asia,High income,4.8,62441999,9.557,90.443,38151.55859
GBR,United Kingdom,2010,Europe & Central Asia,High income,4.7,63024921,9.442,90.558,38828.80078
GBR,United Kingdom,2011,Europe & Central Asia,High income,4.6,63604344,18.729,81.271,39223.99609
GBR,United-Kingdom,2012,Europe & Central Asia,High income,4.5,64155998,18.57,81.43,39223.99609
GBR,United Kingdom,2013,Europe & Central Asia,High income,4.4,64684535,18.411,81.589,39958.95313
GBR,United Kingdom,2014,Europe & Central Asia,High income,4.3,65187122,18.253,81.747,40935.83594
GBR,United Kingdom,2015,Europe & Central Asia,High income,4.2,65655201,18.095,81.905,41680.45703
GBR,United Kingdom,2016,Europe & Central Asia,High income,4.1,66088219,17.938,82.062,42065.91406
GBR,United Kingdom,2017,Europe & Central Asia,High income,4.0,66488349,17.781,82.219,42589.1875
GBR,United Kingdom,2018,Europe & Central Asia,High income,4.0,66855179,17.625,82.375,42934.14063
GBR,United Kingdom,2019,Europe & Central Asia,High income,3.9,67186000,17.47,82.53,43514.88281
GBR,United Kingdom,2020,Europe & Central Asia,High income,3.8,67481100,17.314,82.686,39223.99609
GBR,United Kingdom,2021,Europe & Central Asia,High income,3.8,67740000,17.16,82.84,41680.45703
GBR,United Kingdom,2022,Europe & Central Asia,High income,,67961439,17.006,82.994,42065.91406
USA,United States,2000,North America,High income,8.5,282162411,20.457,79.543,45988.34375
USA,United States,2001,North America,High income,8.4,284968955,20.573,79.427,46287.1875
USA,United States,2002,North America,High income,8.2,287625193,20.689,79.311,47390.40234
USA,United States,2003,North America,High income,8.0,290107933,20.805,79.195,48652.41797
USA,United States,2004,North America,High income,7.8,292805298,20.92,79.08,50804.13672
USA,United States,2005,North America,High income,7.7,295516599,21.036,78.964,52722.47656
USA,United States,2006,North America,High income,7.5,298379912,21.151,78.849,53591.76953
USA,United States,2007,North America,High income,7.3,301231207,21.267,78.733,54152.69531
USA,United States,2008,North America,High income,7.2,304093966,21.382,78.618,53591.76953
USA,United States,2009,North America,High income,7.0,306771529,21.498,78.502,51981.59375
USA,United States,2010,North America,High income,6.9,309321666,21.613,78.387,52722.47656
USA,United States,2011,North America,High income,6.7,311580009,18.799,81.201,53591.76953
USA,United States,2012,North America,High income,6.6,313874218,18.679,81.321,54725.49609
USA,United States,2013,North America,High income,6.5,316057727,18.559,81.441,55431.93359
USA,United States,2014,North America,High income,6.3,318386421,18.439,81.561,56481.33203
USA,United States,2015,North America,High income,6.2,320742673,18.319,81.681,57616.96875
USA,United States,2016,North America,High income,6.1,323071342,18.199,81.801,58231.41016
USA,United States,2017,North America,High income,6.0,325147121,18.079,81.921,59535.89453
USA,United States,2018,North America,High income,5.9,326838199,17.959,82.041,61285.77734
USA,United States,2019,North America,High income,5.8,328329953,17.839,82.161,62986.29297
USA,United States,2020,North America,High income,5.7,329484123,17.719,82.281,61285.77734
USA,United States,2021,North America,High income,5.6,331501080,17.599,82.401,64640.23047
USA,United States,2022,North America,High income,,333271447,17.479,82.521,65258.45313
URY,Uruguay,2000,Latin America & Caribbean,High income,16.5,3331575,7.999,92.001,14138.3584
URY,Uruguay,2001,Latin America & Caribbean,High income,16.1,3333345,7.84,92.16,13689.60547
URY,Uruguay,2002,Latin America & Caribbean,High income,15.7,3334364,7.682,92.318,12177.33789
URY,Uruguay,2003,Latin America & Caribbean,High income,15.3,3334657,7.525,92.475,12326.96387
URY,Uruguay,2004,Latin America & Caribbean,High income,14.9,3334255,7.369,92.631,12920.89844
URY,Uruguay,2005,Latin America & Caribbean,High income,14.5,3333198,7.213,92.787,13809.5293
URY,Uruguay,2006,Latin America & Caribbean,High income,14.1,3331498,7.058,92.942,14349.33789
URY,Uruguay,2007,Latin America & Caribbean,High income,13.7,3329188,6.904,93.096,15291.11133
URY,Uruguay,2008,Latin America & Caribbean,High income,13.3,3326299,6.75,93.25,16482.4043
URY,Uruguay,2009,Latin America & Caribbean,High income,12.9,3322867,6.597,93.403,17041.875
URY,Uruguay,2010,Latin America & Caribbean,High income,12.5,3318935,6.445,93.555,18392.93164
URY,Uruguay,2011,Latin America & Caribbean,High income,12.1,3314476,5.322,94.678,19204.89648
URY,Uruguay,2012,Latin America & Caribbean,High income,11.7,3309489,5.202,94.798,19868.27734
URY,Uruguay,2013,Latin America & Caribbean,High income,11.3,3303986,5.083,94.917,20723.15039
URY,Uruguay,2014,Latin America & Caribbean,High income,10.9,3297984,4.965,95.035,21568.04688
URY,Uruguay,2015,Latin America & Caribbean,High income,10.5,3291494,4.848,95.152,21841.59766
URY,Uruguay,2016,Latin America & Caribbean,High income,10.1,3284524,4.731,95.269,22128.79688
URY,Uruguay,2017,Latin America & Caribbean,High income,9.7,3277085,4.615,95.385,22709.68164
URY,Uruguay,2018,Latin America & Caribbean,High income,9.3,3269191,4.499,95.501,22986.29492
URY,Uruguay,2019,Latin America & Caribbean,High income,8.9,3260867,4.384,95.616,23082.83984
URY,Uruguay,2020,Latin America & Caribbean,High income,8.5,3252123,4.27,95.73,21568.04688
URY,Uruguay,2021,Latin America & Caribbean,High income,8.1,3242967,4.156,95.844,22709.68164
URY,Uruguay,2022,Latin America & Caribbean,High income,,3233411,4.043,95.957,23714.71094
UZB,Uzbekistan,2000,Central Asia,Lower-middle income,58.7,24769955,63.454,36.546,4093.583496
UZB,Uzbekistan,2001,Central Asia,Lower-middle income,56.7,25049383,63.155,36.845,4168.04541
UZB,Uzbekistan,2002,Central Asia,Lower-middle income,54.8,25327291,62.856,37.144,4293.414063
UZB,Uzbekistan,2003,Central Asia,Lower-middle income,52.9,25603708,62.557,37.443,4424.238281
UZB,Uzbekistan,2004,Central Asia,Lower-middle income,51.1,25878841,62.257,37.743,4628.71875
UZB,Uzbekistan,2005,Central Asia,Lower-middle income,49.4,26152865,61.957,38.043,4865.241699
UZB,Uzbekistan,2006,Central Asia,Lower-middle income,47.7,26425816,61.657,38.343,5145.92627
UZB,Uzbekistan,2007,Central Asia,Lower-middle income,46.1,26697843,61.357,38.643,5510.460938
